date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:24:33	1380/1380	---M--	200	added ('OK')	image/jpeg	etag:%226184f41c-6b3%22	https://bison.studio/wp-content/uploads/2021/11/mark-12-50x67.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/11/mark-12-50x67.jpg	(from https://bison.studio/about/)
13:24:34	1273/1273	---M--	200	added ('OK')	image/jpeg	etag:%226184f41e-641%22	https://bison.studio/wp-content/uploads/2021/11/money-12-50x67.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/11/money-12-50x67.jpg	(from https://bison.studio/about/)
13:24:34	1329/1329	---M--	200	added ('OK')	image/jpeg	etag:%226184f41f-678%22	https://bison.studio/wp-content/uploads/2021/11/seb-12-50x67.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/11/seb-12-50x67.jpg	(from https://bison.studio/about/)
13:24:34	39945/39945	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Mar%202022%2007:54:34%20GMT	https://bison.studio/services/digital-products/	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/services/digital-products/index.html	(from https://bison.studio/about/)
13:24:35	44553/44553	---MCZ	200	added ('OK')	application/json	date:Thu,%2024%20Mar%202022%2007:54:35%20GMT	https://bison.studio/wp-json/wp/v2/pages/6	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-json/wp/v2/pages/6.json	(from https://bison.studio/services/)
13:24:35	46528/46528	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Mar%202022%2007:54:35%20GMT	https://bison.studio/services/digital-marketing/	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/services/digital-marketing/index.html	(from https://bison.studio/about/)
13:24:36	3824/3824	---MCZ	200	added ('OK')	application/json	date:Thu,%2024%20Mar%202022%2007:54:36%20GMT	https://bison.studio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbison.studio%2Fservices%2F	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-json/oembed/1.0/embedae78.json	(from https://bison.studio/services/)
13:24:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Mar%202022%2007:54:36%20GMT	https://bison.studio/?p=6	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/index42dc.html	(from https://bison.studio/services/)
13:24:36	3959/3959	---MCZ	200	added ('OK')	text/xml	date:Thu,%2024%20Mar%202022%2007:54:36%20GMT	https://bison.studio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbison.studio%2Fservices%2F&format=xml	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-json/oembed/1.0/embed8300	(from https://bison.studio/services/)
13:24:37	1329/1329	---M--	200	added ('OK')	image/jpeg	etag:%22617a9916-668%22	https://bison.studio/wp-content/uploads/2021/10/mercury-product-50x58.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/10/mercury-product-50x58.jpg	(from https://bison.studio/services/)
13:24:37	1507/1507	---M--	200	added ('OK')	image/jpeg	etag:%22617a91b8-728%22	https://bison.studio/wp-content/uploads/2021/10/bukkun-50x59.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/10/bukkun-50x59.jpg	(from https://bison.studio/services/)
13:24:37	51132/51132	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Mar%202022%2007:54:37%20GMT	https://bison.studio/work/mercury-towers-interactive-sales-room/	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/work/mercury-towers-interactive-sales-room/index.html	(from https://bison.studio/services/)
13:24:37	1817/1817	---M--	200	added ('OK')	image/jpeg	etag:%2262309dfa-719%22	https://bison.studio/wp-content/uploads/2022/03/vivi1-50x50.jpeg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2022/03/vivi1-50x50.jpg	(from https://bison.studio/services/)
13:24:37	47712/47712	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Mar%202022%2007:54:38%20GMT	https://bison.studio/work/bukkun/	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/work/bukkun/index.html	(from https://bison.studio/services/)
13:24:38	47710/47710	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Mar%202022%2007:54:38%20GMT	https://bison.studio/work/vivi/	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/work/vivi/index.html	(from https://bison.studio/services/)
13:24:38	1714/1714	---M--	200	added ('OK')	image/jpeg	etag:%226176c083-80d%22	https://bison.studio/wp-content/uploads/2021/10/417de39c50267d15716f2f4080ac0dba-50x59.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/10/417de39c50267d15716f2f4080ac0dba-50x59.jpg	(from https://bison.studio/services/)
13:24:38	50421/50421	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Mar%202022%2007:54:38%20GMT	https://bison.studio/work/ion-the-harbour/	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/work/ion-the-harbour/index.html	(from https://bison.studio/services/)
13:24:39	4691/4691	---MCZ	200	added ('OK')	application/json	date:Thu,%2024%20Mar%202022%2007:54:39%20GMT	https://bison.studio/wp-json/wp/v2/categories/1	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-json/wp/v2/categories/1.json	(from https://bison.studio/blogs/)
13:24:39	30697/30697	---MC-	200	added ('OK')	application/rss+xml	etag:%22d847276c90afacb34ee8280eab4abfac%22	https://bison.studio/blogs/feed/	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/blogs/feed/index.html	(from https://bison.studio/blogs/)
13:24:39	19293/19293	---MCZ	200	added ('OK')	application/json	date:Thu,%2024%20Mar%202022%2007:54:40%20GMT	https://bison.studio/wp-json/wp/v2/pages/10	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-json/wp/v2/pages/10.json	(from https://bison.studio/contact/)
13:24:40	3414/3414	---MCZ	200	added ('OK')	application/json	date:Thu,%2024%20Mar%202022%2007:54:40%20GMT	https://bison.studio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbison.studio%2Fcontact%2F	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-json/oembed/1.0/embed0d28.json	(from https://bison.studio/contact/)
13:24:41	3535/3535	---MCZ	200	added ('OK')	text/xml	date:Thu,%2024%20Mar%202022%2007:54:41%20GMT	https://bison.studio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbison.studio%2Fcontact%2F&format=xml	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-json/oembed/1.0/embed8056	(from https://bison.studio/contact/)
13:24:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Mar%202022%2007:54:41%20GMT	https://bison.studio/?p=10	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/index64b4.html	(from https://bison.studio/contact/)
13:24:41	1629/1629	---M--	200	added ('OK')	image/jpeg	etag:%22615207aa-65d%22	https://bison.studio/wp-content/uploads/2021/08/Rectangle-68-min-50x34.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/08/Rectangle-68-min-50x34.jpg	(from https://bison.studio/contact/)
13:24:42	2652/2652	---MCZ	200	added ('OK')	application/json	date:Thu,%2024%20Mar%202022%2007:54:42%20GMT	https://bison.studio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbison.studio%2Fwork%2Fmercury-towers-sales-website%2F	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-json/oembed/1.0/embed3ab0.json	(from https://bison.studio/work/mercury-towers-sales-website/)
13:24:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Mar%202022%2007:54:42%20GMT	https://bison.studio/?p=459	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/index6595.html	(from https://bison.studio/work/mercury-towers-sales-website/)
13:24:43	2768/2768	---MCZ	200	added ('OK')	text/xml	date:Thu,%2024%20Mar%202022%2007:54:42%20GMT	https://bison.studio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbison.studio%2Fwork%2Fmercury-towers-sales-website%2F&format=xml	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-json/oembed/1.0/embedbff7	(from https://bison.studio/work/mercury-towers-sales-website/)
13:24:43	761/761	---M--	200	added ('OK')	image/jpeg	etag:%2261769ec6-439%22	https://bison.studio/wp-content/uploads/2021/10/MercuryTowers_Header-scaled@2x-50x23.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/10/MercuryTowers_Header-scaled@2x-50x23.jpg	(from https://bison.studio/work/mercury-towers-sales-website/)
13:24:44	1002/1002	---M--	200	added ('OK')	image/jpeg	etag:%2261825cf7-3ea%22	https://bison.studio/wp-content/uploads/2021/10/mt-mainUntitled-1-50x21.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/10/mt-mainUntitled-1-50x21.jpg	(from https://bison.studio/work/mercury-towers-sales-website/)
13:24:45	1514/1514	---M--	200	added ('OK')	image/jpeg	etag:%2261825d19-5ea%22	https://bison.studio/wp-content/uploads/2021/10/styleUntitled-2-50x42.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/10/styleUntitled-2-50x42.jpg	(from https://bison.studio/work/mercury-towers-sales-website/)
13:24:45	1194/1194	---M--	200	added ('OK')	image/jpeg	etag:%2261825cf4-5f6%22	https://bison.studio/wp-content/uploads/2021/10/homeUntitled-3-50x45.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/10/homeUntitled-3-50x45.jpg	(from https://bison.studio/work/mercury-towers-sales-website/)
13:24:45	1027/1027	---M--	200	added ('OK')	image/jpeg	etag:%2261825cf1-556%22	https://bison.studio/wp-content/uploads/2021/10/sales-room-50x30.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/10/sales-room-50x30.jpg	(from https://bison.studio/work/mercury-towers-sales-website/)
13:24:45	839/839	---M--	200	added ('OK')	image/jpeg	etag:%22617a9914-484%22	https://bison.studio/wp-content/uploads/2021/10/mt-cover-p-50x20.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/10/mt-cover-p-50x20.jpg	(from https://bison.studio/work/mercury-towers-sales-website/)
13:24:46	925/925	---M--	200	added ('OK')	image/jpeg	etag:%2261913146-4dc%22	https://bison.studio/wp-content/uploads/2021/11/Prosper_hero-50x20.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/11/Prosper_hero-50x20.jpg	(from https://bison.studio/work/mercury-towers-sales-website/)
13:24:46	2664/2664	---MCZ	200	added ('OK')	application/json	date:Thu,%2024%20Mar%202022%2007:54:46%20GMT	https://bison.studio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbison.studio%2Fwork%2Ffloreal-ecommerce%2F	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-json/oembed/1.0/embedcb7a.json	(from https://bison.studio/work/floreal-ecommerce/)
13:24:47	2782/2782	---MCZ	200	added ('OK')	text/xml	date:Thu,%2024%20Mar%202022%2007:54:47%20GMT	https://bison.studio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbison.studio%2Fwork%2Ffloreal-ecommerce%2F&format=xml	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-json/oembed/1.0/embed311a	(from https://bison.studio/work/floreal-ecommerce/)
13:24:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Mar%202022%2007:54:47%20GMT	https://bison.studio/?p=481	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/indexf705.html	(from https://bison.studio/work/floreal-ecommerce/)
13:24:47	1112/1112	---M--	200	added ('OK')	image/jpeg	etag:%22618a5032-59a%22	https://bison.studio/wp-content/uploads/2021/11/flowers-2-50x23.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/11/flowers-2-50x23.jpg	(from https://bison.studio/work/floreal-ecommerce/)
13:24:47	876/876	---M--	200	added ('OK')	image/jpeg	etag:%22618a5015-4bc%22	https://bison.studio/wp-content/uploads/2021/11/floreal-mockup-3-50x23.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/11/floreal-mockup-3-50x23.jpg	(from https://bison.studio/work/floreal-ecommerce/)
13:24:48	1106/1106	---M--	200	added ('OK')	image/jpeg	etag:%22618285f5-597%22	https://bison.studio/wp-content/uploads/2021/10/4-50x30.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/10/4-50x30.jpg	(from https://bison.studio/work/floreal-ecommerce/)
13:24:48	1437/1437	---M--	200	added ('OK')	image/jpeg	etag:%22618285f9-6ec%22	https://bison.studio/wp-content/uploads/2021/10/homeUntitled-3-1-50x45.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/10/homeUntitled-3-1-50x45.jpg	(from https://bison.studio/work/floreal-ecommerce/)
13:24:48	940/940	---M--	200	added ('OK')	image/jpeg	etag:%22618285fe-4ea%22	https://bison.studio/wp-content/uploads/2021/10/product-2-6-50x30.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/10/product-2-6-50x30.jpg	(from https://bison.studio/work/floreal-ecommerce/)
13:24:48	895/895	---M--	200	added ('OK')	image/jpeg	etag:%22618285fc-4c0%22	https://bison.studio/wp-content/uploads/2021/10/product-1-6-50x30.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/10/product-1-6-50x30.jpg	(from https://bison.studio/work/floreal-ecommerce/)
13:24:49	850/850	---M--	200	added ('OK')	image/jpeg	etag:%22618285f6-496%22	https://bison.studio/wp-content/uploads/2021/10/cart-6-50x30.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/10/cart-6-50x30.jpg	(from https://bison.studio/work/floreal-ecommerce/)
13:24:50	1110/1110	---M--	200	added ('OK')	image/jpeg	etag:%226184078c-456%22	https://bison.studio/wp-content/uploads/2021/10/floreal-mobile9-50x25.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/10/floreal-mobile9-50x25.jpg	(from https://bison.studio/work/floreal-ecommerce/)
13:24:51	787/787	---M--	200	added ('OK')	image/jpeg	etag:%226191404d-45a%22	https://bison.studio/wp-content/uploads/2021/11/Boost_hero1-50x20.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/11/Boost_hero1-50x20.jpg	(from https://bison.studio/work/floreal-ecommerce/)
13:24:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Mar%202022%2007:54:51%20GMT	https://bison.studio/?p=476	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/index2847.html	(from https://bison.studio/work/boost/)
13:24:51	2533/2533	---MCZ	200	added ('OK')	application/json	date:Thu,%2024%20Mar%202022%2007:54:51%20GMT	https://bison.studio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbison.studio%2Fwork%2Fboost%2F	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-json/oembed/1.0/embedfbb8.json	(from https://bison.studio/work/boost/)
13:24:52	2649/2649	---MCZ	200	added ('OK')	text/xml	date:Thu,%2024%20Mar%202022%2007:54:52%20GMT	https://bison.studio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbison.studio%2Fwork%2Fboost%2F&format=xml	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-json/oembed/1.0/embedc7c8	(from https://bison.studio/work/boost/)
13:24:52	1215/1215	---M--	200	added ('OK')	image/jpeg	etag:%22618a5000-4bf%22	https://bison.studio/wp-content/uploads/2021/11/boost-mockup-3-50x23.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/11/boost-mockup-3-50x23.jpg	(from https://bison.studio/work/boost/)
13:24:53	1230/1230	---M--	200	added ('OK')	image/jpeg	etag:%22618303c7-60a%22	https://bison.studio/wp-content/uploads/2021/10/full-boost-2-50x42.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/10/full-boost-2-50x42.jpg	(from https://bison.studio/work/boost/)
13:24:53	1438/1438	---M--	200	added ('OK')	image/jpeg	etag:%22618303c9-6eb%22	https://bison.studio/wp-content/uploads/2021/10/home-3-50x45.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/10/home-3-50x45.jpg	(from https://bison.studio/work/boost/)
13:24:53	1060/1060	---M--	200	added ('OK')	image/jpeg	etag:%22618303cc-56d%22	https://bison.studio/wp-content/uploads/2021/10/products-3-50x45.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/10/products-3-50x45.jpg	(from https://bison.studio/work/boost/)
13:24:53	752/752	---M--	200	added ('OK')	image/jpeg	etag:%22618303cb-43c%22	https://bison.studio/wp-content/uploads/2021/10/productidv-6-50x30.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/10/productidv-6-50x30.jpg	(from https://bison.studio/work/boost/)
13:24:55	1322/1322	---M--	200	added ('OK')	image/jpeg	etag:%22618303ce-52a%22	https://bison.studio/wp-content/uploads/2021/10/quiz-6-50x30.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/10/quiz-6-50x30.jpg	(from https://bison.studio/work/boost/)
13:24:56	1483/1483	---M--	200	added ('OK')	image/jpeg	etag:%22618303d0-5cb%22	https://bison.studio/wp-content/uploads/2021/10/quiz-results-6-50x30.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/10/quiz-results-6-50x30.jpg	(from https://bison.studio/work/boost/)
13:24:56	788/788	---M--	200	added ('OK')	image/jpeg	etag:%22618a4fdc-45b%22	https://bison.studio/wp-content/uploads/2021/11/boostmobile-3-50x23.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/11/boostmobile-3-50x23.jpg	(from https://bison.studio/work/boost/)
13:24:57	950/950	---M--	200	added ('OK')	image/jpeg	etag:%22619139f9-4f5%22	https://bison.studio/wp-content/uploads/2021/10/Rectangle-29-50x20.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/10/Rectangle-29-50x20.jpg	(from https://bison.studio/work/boost/)
13:24:57	2618/2618	---MCZ	200	added ('OK')	application/json	date:Thu,%2024%20Mar%202022%2007:54:57%20GMT	https://bison.studio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbison.studio%2Fwork%2Fprosper-africa%2F	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-json/oembed/1.0/embed397e.json	(from https://bison.studio/work/prosper-africa/)
13:24:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Mar%202022%2007:54:57%20GMT	https://bison.studio/?p=468	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/index4c66.html	(from https://bison.studio/work/prosper-africa/)
13:24:58	2734/2734	---MCZ	200	added ('OK')	text/xml	date:Thu,%2024%20Mar%202022%2007:54:58%20GMT	https://bison.studio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbison.studio%2Fwork%2Fprosper-africa%2F&format=xml	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-json/oembed/1.0/embed7feb	(from https://bison.studio/work/prosper-africa/)
13:24:58	727/727	---M--	200	added ('OK')	image/jpeg	etag:%2261812c2c-41f%22	https://bison.studio/wp-content/uploads/2021/10/prosperUntitled-1-50x21.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/10/prosperUntitled-1-50x21.jpg	(from https://bison.studio/work/prosper-africa/)
13:24:58	1202/1202	---M--	200	added ('OK')	image/jpeg	etag:%2261812c2a-60b%22	https://bison.studio/wp-content/uploads/2021/10/propser-2Untitled-2-50x42.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/10/propser-2Untitled-2-50x42.jpg	(from https://bison.studio/work/prosper-africa/)
13:24:59	972/972	---M--	200	added ('OK')	image/jpeg	etag:%2261812c27-516%22	https://bison.studio/wp-content/uploads/2021/10/services-50x45.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/10/services-50x45.jpg	(from https://bison.studio/work/prosper-africa/)
13:25:00	1359/1359	---M--	200	added ('OK')	image/jpeg	etag:%2261812c25-54f%22	https://bison.studio/wp-content/uploads/2021/10/service2-50x45.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/10/service2-50x45.jpg	(from https://bison.studio/work/prosper-africa/)
13:25:00	1076/1076	---M--	200	added ('OK')	image/jpeg	etag:%2261812c22-577%22	https://bison.studio/wp-content/uploads/2021/10/world-4-50x30.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/10/world-4-50x30.jpg	(from https://bison.studio/work/prosper-africa/)
13:25:01	846/846	---M--	200	added ('OK')	image/jpeg	etag:%2261812c23-493%22	https://bison.studio/wp-content/uploads/2021/10/countries-50x30.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/10/countries-50x30.jpg	(from https://bison.studio/work/prosper-africa/)
13:25:01	1009/1009	---M--	200	added ('OK')	image/jpeg	etag:%2261812c1f-534%22	https://bison.studio/wp-content/uploads/2021/10/newsUntitled-4-50x30.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/10/newsUntitled-4-50x30.jpg	(from https://bison.studio/work/prosper-africa/)
13:25:01	1298/1298	---M--	200	added ('OK')	image/jpeg	etag:%226184ec85-647%22	https://bison.studio/wp-content/uploads/2021/11/marina-50x59.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/11/marina-50x59.jpg	(from https://bison.studio/work/prosper-africa/)
13:25:01	717/717	---M--	200	added ('OK')	image/jpeg	etag:%22619142d6-40f%22	https://bison.studio/wp-content/uploads/2021/11/Marina_hero1-50x20.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/11/Marina_hero1-50x20.jpg	(from https://bison.studio/work/prosper-africa/)
13:25:02	42433/42433	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Mar%202022%2007:55:02%20GMT	https://bison.studio/work/marina-di-valletta-2/	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/work/marina-di-valletta-2/index.html	(from https://bison.studio/work/prosper-africa/)
13:25:02	870/870	---MC-	200	added ('OK')	application/rss+xml	etag:%222f0e65d11572e4894ec620df58e3a5eb%22	https://bison.studio/blogs/introducing-the-new-bison-studio-website/feed/	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/blogs/introducing-the-new-bison-studio-website/feed/index.html	(from https://bison.studio/blogs/introducing-the-new-bison-studio-website/)
13:25:02	19146/19146	---MCZ	200	added ('OK')	application/json	date:Thu,%2024%20Mar%202022%2007:55:02%20GMT	https://bison.studio/wp-json/wp/v2/posts/66	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-json/wp/v2/posts/66.json	(from https://bison.studio/blogs/introducing-the-new-bison-studio-website/)
13:25:03	2995/2995	---MCZ	200	added ('OK')	application/json	date:Thu,%2024%20Mar%202022%2007:55:03%20GMT	https://bison.studio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbison.studio%2Fblogs%2Fintroducing-the-new-bison-studio-website%2F	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-json/oembed/1.0/embed5879.json	(from https://bison.studio/blogs/introducing-the-new-bison-studio-website/)
13:25:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Mar%202022%2007:55:03%20GMT	https://bison.studio/?p=66	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/index4f61.html	(from https://bison.studio/blogs/introducing-the-new-bison-studio-website/)
13:25:04	3111/3111	---MCZ	200	added ('OK')	text/xml	date:Thu,%2024%20Mar%202022%2007:55:04%20GMT	https://bison.studio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbison.studio%2Fblogs%2Fintroducing-the-new-bison-studio-website%2F&format=xml	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-json/oembed/1.0/embed9730	(from https://bison.studio/blogs/introducing-the-new-bison-studio-website/)
13:25:05	284/284	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226233477c-11c%22	https://bison.studio/wp-content/themes/greatlab-3/dist/public/icons/icon-arrow-back.svg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/themes/greatlab-3/dist/public/icons/icon-arrow-back.svg	(from https://bison.studio/blogs/introducing-the-new-bison-studio-website/)
13:25:06	1198/1198	---M--	200	added ('OK')	image/jpeg	etag:%226184f1e5-4ae%22	https://bison.studio/wp-content/uploads/2021/11/office-50x23.jpg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/uploads/2021/11/office-50x23.jpg	(from https://bison.studio/blogs/introducing-the-new-bison-studio-website/)
13:25:06	29180/29180	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Mar%202022%2007:55:06%20GMT	https://bison.studio/blogs/marketing/	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/blogs/marketing/index.html	(from https://bison.studio/blogs/introducing-the-new-bison-studio-website/)
13:25:07	419/419	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226233477c-1a3%22	https://bison.studio/wp-content/themes/greatlab-3/dist/public/icons/icon-logo-fb.svg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/themes/greatlab-3/dist/public/icons/icon-logo-fb.svg	(from https://bison.studio/blogs/introducing-the-new-bison-studio-website/)
13:25:07	1076/1076	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226233477c-434%22	https://bison.studio/wp-content/themes/greatlab-3/dist/public/icons/icon-logo-tw.svg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/themes/greatlab-3/dist/public/icons/icon-logo-tw.svg	(from https://bison.studio/blogs/introducing-the-new-bison-studio-website/)
13:25:09	469/469	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226233477c-1d5%22	https://bison.studio/wp-content/themes/greatlab-3/dist/public/icons/icon-logo-mail.svg	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/wp-content/themes/greatlab-3/dist/public/icons/icon-logo-mail.svg	(from https://bison.studio/blogs/introducing-the-new-bison-studio-website/)
13:25:10	878/878	---MC-	200	added ('OK')	application/rss+xml	etag:%2246b3758e3031f76fe4ce0b1a4909bbd9%22	https://bison.studio/blogs/expanding-our-services-digital-marketing/feed/	C:/My%20Web%20Sites/templates/IEEE_Project/bison.studio/blogs/expanding-our-services-digital-marketing/feed/index.html	(from https://bison.studio/blogs/expanding-our-services-digital-marketing/)
